iter	Passed	Remaining
3219	55610	117093
3220	55627	117074
3221	55643	117054
3222	55659	117035
3223	55676	117017
3224	55693	116999
3225	55710	116980
3226	55727	116964
3227	55744	116945
3228	55760	116926
3229	55777	116908
3230	55794	116889
3231	55811	116871
3232	55827	116852
3233	55843	116833
3234	55860	116814
3235	55876	116794
3236	55893	116776
3237	55909	116758
3238	55926	116740
3239	55943	116720
3240	55959	116701
3241	55976	116683
3242	55992	116663
3243	56009	116645
3244	56025	116626
3245	56041	116606
3246	56058	116589
3247	56075	116570
3248	56091	116550
3249	56108	116532
3250	56124	116512
3251	56140	116494
3252	56157	116475
3253	56173	116455
3254	56190	116437
3255	56206	116416
3256	56223	116399
3257	56240	116382
3258	56257	116365
3259	56274	116346
3260	56291	116328
3261	56307	116308
3262	56323	116289
3263	56339	116268
3264	56355	116249
3265	56371	116230
3266	56388	116211
3267	56404	116192
3268	56420	116172
3269	56437	116154
3270	56454	116135
3271	56470	116116
3272	56487	116097
3273	56502	116077
3274	56521	116062
3275	56539	116047
3276	56558	116033
3277	56574	116013
3278	56590	115993
3279	56607	115975
3280	56623	115956
3281	56640	115938
3282	56656	115919
3283	56673	115900
3284	56689	115881
3285	56706	115862
3286	56722	115844
3287	56739	115825
3288	56756	115808
3289	56773	115790
3290	56790	115772
3291	56807	115754
3292	56823	115735
3293	56839	115715
3294	56856	115696
3295	56873	115679
3296	56889	115659
3297	56906	115641
3298	56923	115624
3299	56940	115606
3300	56956	115586
3301	56973	115568
3302	56989	115548
3303	57005	115530
3304	57022	115511
3305	57038	115492
3306	57055	115474
3307	57071	115454
3308	57088	115435
3309	57104	115416
3310	57120	115397
3311	57137	115378
3312	57153	115359
3313	57170	115341
3314	57186	115321
3315	57202	115301
3316	57219	115283
3317	57235	115263
3318	57252	115246
3319	57269	115228
3320	57285	115209
3321	57301	115190
3322	57318	115171
3323	57334	115152
3324	57351	115134
3325	57368	115116
3326	57384	115096
3327	57400	115077
3328	57417	115058
3329	57434	115041
3330	57451	115022
3331	57467	115004
3332	57484	114985
3333	57500	114967
3334	57517	114948
3335	57533	114928
3336	57550	114910
3337	57566	114891
3338	57583	114873
3339	57599	114853
3340	57616	114836
3341	57632	114815
3342	57648	114796
3343	57665	114778
3344	57681	114759
3345	57698	114741
3346	57715	114723
3347	57731	114704
3348	57748	114686
3349	57765	114668
3350	57782	114650
3351	57798	114631
3352	57815	114612
3353	57831	114593
3354	57847	114574
3355	57864	114556
3356	57881	114537
3357	57897	114519
3358	57913	114500
3359	57930	114481
3360	57946	114462
3361	57963	114443
3362	57979	114423
3363	57995	114404
3364	58011	114386
3365	58028	114367
3366	58045	114349
3367	58061	114330
3368	58078	114311
3369	58094	114293
3370	58111	114274
3371	58127	114256
3372	58143	114235
3373	58160	114217
3374	58177	114199
3375	58194	114183
3376	58211	114164
3377	58227	114144
3378	58244	114127
3379	58261	114110
3380	58278	114092
3381	58296	114077
3382	58313	114058
3383	58329	114039
3384	58346	114020
3385	58362	114001
3386	58379	113983
3387	58396	113965
3388	58413	113947
3389	58429	113928
3390	58445	113910
3391	58462	113891
3392	58478	113872
3393	58495	113853
3394	58512	113836
3395	58529	113817
3396	58545	113799
3397	58561	113780
3398	58578	113762
3399	58594	113743
3400	58611	113724
3401	58628	113707
3402	58648	113694
3403	58665	113677
3404	58681	113658
3405	58698	113639
3406	58714	113620
3407	58731	113602
3408	58747	113583
3409	58764	113564
3410	58781	113547
3411	58798	113530
3412	58815	113511
3413	58832	113495
3414	58848	113474
3415	58864	113455
3416	58880	113435
3417	58896	113416
3418	58912	113397
3419	58930	113380
3420	58946	113361
3421	58963	113343
3422	58980	113325
3423	58996	113307
3424	59012	113287
3425	59028	113267
3426	59045	113249
3427	59062	113231
3428	59078	113212
3429	59095	113193
3430	59111	113174
3431	59127	113154
3432	59143	113135
3433	59160	113117
3434	59176	113098
3435	59192	113079
3436	59208	113060
3437	59226	113042
3438	59242	113024
3439	59258	113004
3440	59276	112988
3441	59291	112968
3442	59308	112949
3443	59324	112929
3444	59340	112911
3445	59357	112892
3446	59373	112873
3447	59390	112855
3448	59407	112837
3449	59424	112819
3450	59441	112801
3451	59457	112783
3452	59474	112764
3453	59490	112745
3454	59506	112726
3455	59523	112709
3456	59539	112689
3457	59556	112671
3458	59573	112653
3459	59589	112635
3460	59606	112616
3461	59622	112597
3462	59639	112579
3463	59655	112560
3464	59671	112541
3465	59687	112521
3466	59704	112504
3467	59720	112484
3468	59737	112466
3469	59755	112449
3470	59772	112432
3471	59790	112416
3472	59807	112398
3473	59823	112379
3474	59839	112359
3475	59856	112341
3476	59872	112323
3477	59889	112306
3478	59906	112288
3479	59923	112270
3480	59940	112253
3481	59956	112233
3482	59972	112214
3483	59988	112193
3484	60004	112175
3485	60022	112158
3486	60039	112142
3487	60057	112125
3488	60074	112108
3489	60091	112089
3490	60108	112072
3491	60125	112054
3492	60141	112036
3493	60159	112019
3494	60176	112002
3495	60193	111985
3496	60210	111967
3497	60227	111950
3498	60244	111931
3499	60261	111914
3500	60278	111897
3501	60295	111878
3502	60311	111859
3503	60328	111840
3504	60344	111822
3505	60361	111803
3506	60379	111789
3507	60395	111770
3508	60412	111752
3509	60429	111734
3510	60446	111717
3511	60462	111698
3512	60479	111679
3513	60496	111662
3514	60513	111644
3515	60532	111630
3516	60549	111612
3517	60566	111595
3518	60582	111576
3519	60600	111559
3520	60616	111540
3521	60633	111522
3522	60648	111502
3523	60665	111484
3524	60682	111465
3525	60699	111449
3526	60716	111431
3527	60733	111413
3528	60750	111396
3529	60767	111379
3530	60785	111361
3531	60801	111343
3532	60819	111327
3533	60836	111309
3534	60853	111292
3535	60870	111274
3536	60887	111256
3537	60903	111238
3538	60920	111219
3539	60936	111200
3540	60953	111182
3541	60970	111164
3542	60987	111146
3543	61003	111127
3544	61019	111109
3545	61037	111093
3546	61053	111073
3547	61070	111055
3548	61086	111037
3549	61103	111018
3550	61119	110999
3551	61135	110980
3552	61152	110962
3553	61170	110946
3554	61187	110930
3555	61205	110913
3556	61223	110897
3557	61241	110881
3558	61258	110863
3559	61274	110845
3560	61290	110824
3561	61306	110805
3562	61322	110786
3563	61339	110768
3564	61356	110751
3565	61374	110735
3566	61392	110719
3567	61409	110702
3568	61427	110685
3569	61444	110669
3570	61461	110650
3571	61477	110632
3572	61494	110613
3573	61511	110596
3574	61530	110582
3575	61546	110562
3576	61561	110543
3577	61578	110524
3578	61595	110506
3579	61611	110488
3580	61628	110469
3581	61645	110451
3582	61661	110433
3583	61678	110415
3584	61694	110397
3585	61711	110378
3586	61728	110360
3587	61745	110342
3588	61762	110325
3589	61779	110307
3590	61795	110289
3591	61812	110271
3592	61829	110253
3593	61846	110236
3594	61864	110219
3595	61881	110202
3596	61898	110184
3597	61915	110167
3598	61932	110150
3599	61949	110132
3600	61966	110114
3601	61983	110097
3602	62001	110081
3603	62019	110065
3604	62037	110050
3605	62055	110033
3606	62072	110016
3607	62089	109999
3608	62106	109981
3609	62124	109965
3610	62141	109947
3611	62157	109929
3612	62175	109912
3613	62191	109894
3614	62208	109875
3615	62224	109856
3616	62240	109837
3617	62257	109818
3618	62273	109800
3619	62290	109782
3620	62306	109762
3621	62321	109743
3622	62337	109723
3623	62354	109704
3624	62370	109686
3625	62388	109669
3626	62404	109651
3627	62421	109633
3628	62439	109616
3629	62456	109600
3630	62473	109582
3631	62490	109565
3632	62508	109549
3633	62527	109534
3634	62544	109517
3635	62561	109500
3636	62580	109485
3637	62599	109470
3638	62615	109453
3639	62632	109434
3640	62649	109417
3641	62667	109401
3642	62685	109386
3643	62702	109368
3644	62719	109350
3645	62736	109332
3646	62752	109314
3647	62769	109295
3648	62785	109276
3649	62801	109257
3650	62818	109238
3651	62834	109219
3652	62851	109203
3653	62867	109183
3654	62884	109165
3655	62901	109148
3656	62917	109129
3657	62933	109110
3658	62949	109091
3659	62965	109071
3660	62982	109054
3661	63000	109038
3662	63019	109023
3663	63037	109007
3664	63055	108991
3665	63073	108976
3666	63090	108959
3667	63109	108944
3668	63127	108928
3669	63144	108911
3670	63164	108898
3671	63181	108881
3672	63198	108863
3673	63215	108845
3674	63230	108825
3675	63246	108806
3676	63264	108789
3677	63281	108772
3678	63298	108755
3679	63315	108737
3680	63332	108719
3681	63349	108702
3682	63367	108686
3683	63385	108671
3684	63402	108652
3685	63418	108634
3686	63434	108614
3687	63451	108597
3688	63468	108579
3689	63485	108561
3690	63504	108546
3691	63523	108533
3692	63540	108516
3693	63558	108499
3694	63574	108481
3695	63592	108465
3696	63609	108446
3697	63625	108428
3698	63643	108411
3699	63659	108394
3700	63677	108377
3701	63695	108362
3702	63713	108345
3703	63731	108329
3704	63748	108311
3705	63766	108296
3706	63783	108278
3707	63800	108260
3708	63818	108244
3709	63836	108229
3710	63854	108213
3711	63871	108196
3712	63890	108181
3713	63906	108163
3714	63922	108143
3715	63938	108124
3716	63955	108106
3717	63971	108087
3718	63988	108070
3719	64005	108053
3720	64023	108036
3721	64039	108017
3722	64055	107998
3723	64072	107979
3724	64088	107960
3725	64104	107941
3726	64120	107923
3727	64137	107905
3728	64154	107887
3729	64171	107870
3730	64189	107853
3731	64206	107835
3732	64224	107820
3733	64241	107803
3734	64259	107786
3735	64277	107771
3736	64295	107755
3737	64312	107738
3738	64329	107720
3739	64347	107704
3740	64365	107688
3741	64383	107673
3742	64401	107656
3743	64418	107639
3744	64435	107622
3745	64451	107602
3746	64467	107583
3747	64483	107564
3748	64499	107545
3749	64518	107530
3750	64534	107512
3751	64551	107493
3752	64566	107473
3753	64583	107455
3754	64599	107437
3755	64616	107418
3756	64632	107400
3757	64648	107381
3758	64665	107362
3759	64681	107343
3760	64697	107325
3761	64714	107307
3762	64732	107291
3763	64749	107273
3764	64766	107256
3765	64784	107239
3766	64801	107223
3767	64819	107207
3768	64838	107192
3769	64855	107174
3770	64873	107158
3771	64889	107140
3772	64906	107123
3773	64924	107105
3774	64941	107088
3775	64957	107069
3776	64974	107052
3777	64991	107035
3778	65009	107018
3779	65027	107002
3780	65043	106984
3781	65060	106966
3782	65077	106949
3783	65094	106930
3784	65110	106911
3785	65126	106892
3786	65143	106875
3787	65160	106856
3788	65181	106846
3789	65198	106828
3790	65214	106810
3791	65233	106795
3792	65250	106778
3793	65267	106760
3794	65285	106744
3795	65302	106727
3796	65319	106710
3797	65336	106692
3798	65353	106675
3799	65371	106658
3800	65388	106640
3801	65406	106624
3802	65423	106608
3803	65441	106591
3804	65458	106573
3805	65475	106556
3806	65491	106537
3807	65509	106521
3808	65525	106503
3809	65543	106486
3810	65560	106469
3811	65577	106451
3812	65594	106434
3813	65611	106416
3814	65628	106398
3815	65644	106379
3816	65660	106361
3817	65676	106342
3818	65693	106323
3819	65709	106304
3820	65725	106286
3821	65742	106267
3822	65760	106252
3823	65777	106234
3824	65793	106216
3825	65810	106198
3826	65827	106180
3827	65846	106166
3828	65864	106150
3829	65883	106135
3830	65901	106119
3831	65917	106101
3832	65934	106083
3833	65951	106065
3834	65968	106047
3835	65984	106029
3836	66001	106011
3837	66018	105994
3838	66034	105975
3839	66051	105956
3840	66067	105938
3841	66084	105921
3842	66101	105903
3843	66118	105885
3844	66136	105869
3845	66154	105853
3846	66171	105837
3847	66189	105821
3848	66207	105804
3849	66225	105788
3850	66242	105771
3851	66260	105754
3852	66277	105737
3853	66295	105721
3854	66313	105706
3855	66330	105689
3856	66349	105674
3857	66367	105657
3858	66384	105640
3859	66401	105623
3860	66418	105605
3861	66437	105590
3862	66455	105574
3863	66473	105559
3864	66489	105540
3865	66509	105528
3866	66526	105509
3867	66541	105489
3868	66558	105471
3869	66589	105475
3870	66609	105463
3871	66628	105449
3872	66662	105457
3873	66679	105441
3874	66696	105423
3875	66713	105406
3876	66730	105388
3877	66747	105371
3878	66764	105353
3879	66782	105337
3880	66799	105319
3881	66815	105301
3882	66832	105283
3883	66850	105266
3884	66867	105248
3885	66883	105230
3886	66901	105214
3887	66918	105196
3888	66935	105178
3889	66951	105160
3890	66969	105144
3891	66985	105125
3892	67004	105111
3893	67022	105094
3894	67039	105077
3895	67056	105059
3896	67072	105040
3897	67088	105021
3898	67105	105003
3899	67122	104985
3900	67139	104969
3901	67156	104951
3902	67174	104935
3903	67194	104922
3904	67212	104906
3905	67230	104890
3906	67246	104871
3907	67263	104854
3908	67280	104836
3909	67296	104816
3910	67313	104800
3911	67330	104782
3912	67347	104764
3913	67363	104745
3914	67379	104726
3915	67395	104707
3916	67412	104690
3917	67429	104671
3918	67445	104653
3919	67462	104635
3920	67478	104616
3921	67496	104600
3922	67513	104583
3923	67530	104565
3924	67546	104547
3925	67564	104529
3926	67582	104513
3927	67599	104496
3928	67616	104478
3929	67633	104461
3930	67652	104447
3931	67669	104430
3932	67687	104414
3933	67706	104398
3934	67725	104384
3935	67741	104365
3936	67758	104348
3937	67775	104331
3938	67792	104313
3939	67810	104297
3940	67827	104279
3941	67843	104260
3942	67859	104242
3943	67877	104226
3944	67894	104208
3945	67912	104191
3946	67929	104174
3947	67945	104155
3948	67962	104138
3949	67978	104119
3950	67995	104101
3951	68013	104084
3952	68029	104066
3953	68045	104047
3954	68062	104029
3955	68079	104011
3956	68095	103993
3957	68111	103973
3958	68127	103955
3959	68143	103936
3960	68160	103918
3961	68175	103898
3962	68192	103880
3963	68209	103862
3964	68225	103843
3965	68241	103825
3966	68257	103805
3967	68274	103788
3968	68291	103770
3969	68307	103752
3970	68324	103734
3971	68340	103715
3972	68357	103697
3973	68374	103679
3974	68390	103661
3975	68407	103643
3976	68423	103624
3977	68439	103605
3978	68456	103588
3979	68472	103569
3980	68491	103554
3981	68507	103535
3982	68523	103516
3983	68539	103497
3984	68556	103480
3985	68573	103462
3986	68589	103443
3987	68606	103426
3988	68623	103407
3989	68639	103388
3990	68655	103370
3991	68671	103351
3992	68688	103333
3993	68704	103315
3994	68721	103297
3995	68737	103278
3996	68754	103260
3997	68770	103242
3998	68786	103222
3999	68801	103202
4000	68818	103184
4001	68834	103165
4002	68851	103147
4003	68867	103129
4004	68883	103110
4005	68899	103091
4006	68915	103072
4007	68931	103053
4008	68948	103035
4009	68965	103017
4010	68981	102999
4011	68997	102981
4012	69014	102963
4013	69033	102947
4014	69050	102930
4015	69066	102912
4016	69084	102896
4017	69101	102877
4018	69117	102859
4019	69135	102843
4020	69152	102825
4021	69168	102807
4022	69185	102789
4023	69201	102770
4024	69217	102752
4025	69234	102734
4026	69251	102716
4027	69267	102697
4028	69283	102678
4029	69300	102661
4030	69316	102641
4031	69332	102623
4032	69349	102605
4033	69365	102586
4034	69382	102568
4035	69398	102550
4036	69414	102531
4037	69431	102513
4038	69447	102495
4039	69464	102477
4040	69480	102458
4041	69497	102440
4042	69514	102422
4043	69531	102405
4044	69547	102387
4045	69563	102368
4046	69580	102349
4047	69596	102331
4048	69612	102312
4049	69628	102294
4050	69645	102275
4051	69661	102257
4052	69678	102239
4053	69696	102223
4054	69712	102205
4055	69729	102187
4056	69745	102168
4057	69761	102149
4058	69777	102130
4059	69793	102111
4060	69810	102093
4061	69826	102074
4062	69842	102056
4063	69859	102038
4064	69876	102020
4065	69892	102002
4066	69908	101983
4067	69925	101965
4068	69941	101947
4069	69958	101929
4070	69975	101911
4071	69991	101893
4072	70008	101875
4073	70025	101857
4074	70040	101838
4075	70056	101819
4076	70073	101801
4077	70089	101782
4078	70106	101764
4079	70122	101746
4080	70139	101728
4081	70155	101710
4082	70172	101691
4083	70188	101673
4084	70204	101655
4085	70221	101636
4086	70238	101619
4087	70253	101599
4088	70269	101580
4089	70286	101562
4090	70302	101544
4091	70319	101526
4092	70336	101508
4093	70352	101490
4094	70368	101472
4095	70384	101453
4096	70402	101437
4097	70419	101419
4098	70436	101401
4099	70452	101383
4100	70469	101365
4101	70485	101346
4102	70501	101328
4103	70518	101310
4104	70535	101292
4105	70551	101274
4106	70568	101256
4107	70585	101238
4108	70602	101220
4109	70618	101202
4110	70635	101184
4111	70651	101165
4112	70667	101147
4113	70684	101129
4114	70701	101113
4115	70718	101094
4116	70734	101076
4117	70750	101057
4118	70767	101039
4119	70784	101021
4120	70800	101004
4121	70817	100985
4122	70833	100966
4123	70849	100948
4124	70865	100929
4125	70881	100910
4126	70898	100892
4127	70914	100874
4128	70930	100855
4129	70947	100838
4130	70963	100819
4131	70980	100801
4132	70996	100783
4133	71012	100764
4134	71028	100745
4135	71045	100728
4136	71062	100710
4137	71078	100691
4138	71095	100673
4139	71111	100655
4140	71127	100636
4141	71144	100619
4142	71160	100600
4143	71177	100582
4144	71193	100564
4145	71210	100546
4146	71226	100527
4147	71242	100509
4148	71259	100490
4149	71275	100472
4150	71292	100455
4151	71309	100437
4152	71325	100418
4153	71342	100401
4154	71358	100383
4155	71375	100364
4156	71391	100346
4157	71408	100328
4158	71424	100310
4159	71441	100292
4160	71457	100274
4161	71474	100256
4162	71491	100238
4163	71507	100220
4164	71524	100202
4165	71539	100183
4166	71556	100166
4167	71573	100148
4168	71590	100130
4169	71606	100112
4170	71622	100093
4171	71639	100075
4172	71655	100056
4173	71672	100038
4174	71688	100020
4175	71704	100001
4176	71721	99983
4177	71737	99965
4178	71753	99946
4179	71769	99928
4180	71785	99909
4181	71801	99890
4182	71817	99871
4183	71835	99855
4184	71852	99837
4185	71868	99819
4186	71884	99800
4187	71901	99782
4188	71918	99765
4189	71934	99747
4190	71950	99728
4191	71966	99709
4192	71983	99691
4193	71999	99673
4194	72015	99655
4195	72032	99637
4196	72049	99619
4197	72065	99600
4198	72081	99582
4199	72097	99563
4200	72114	99545
4201	72130	99526
4202	72145	99507
4203	72162	99489
4204	72178	99470
4205	72195	99453
4206	72211	99434
4207	72227	99416
4208	72244	99397
4209	72260	99379
4210	72276	99361
4211	72292	99342
4212	72309	99324
4213	72326	99306
4214	72342	99288
4215	72359	99270
4216	72375	99252
4217	72392	99234
4218	72409	99217
4219	72425	99199
4220	72442	99181
4221	72458	99162
4222	72474	99144
4223	72491	99126
4224	72508	99108
4225	72524	99090
4226	72540	99071
4227	72557	99053
4228	72573	99036
4229	72590	99017
4230	72606	98999
4231	72622	98980
4232	72639	98962
4233	72655	98944
4234	72671	98926
4235	72687	98907
4236	72704	98889
4237	72720	98870
4238	72736	98852
4239	72752	98833
4240	72768	98815
4241	72784	98796
4242	72801	98778
4243	72817	98760
4244	72834	98742
4245	72850	98724
4246	72867	98706
4247	72883	98688
4248	72900	98669
4249	72916	98652
4250	72933	98634
4251	72949	98616
4252	72965	98597
4253	72982	98578
4254	72998	98560
4255	73014	98542
4256	73030	98524
4257	73047	98505
4258	73063	98487
4259	73080	98469
4260	73096	98451
4261	73112	98432
4262	73128	98414
4263	73145	98395
4264	73161	98377
4265	73177	98359
4266	73194	98342
4267	73211	98323
4268	73227	98305
4269	73244	98287
4270	73260	98269
4271	73276	98251
4272	73292	98232
4273	73309	98214
4274	73325	98196
4275	73342	98178
4276	73358	98160
4277	73374	98141
4278	73391	98124
4279	73408	98106
4280	73424	98087
4281	73441	98070
4282	73457	98052
4283	73474	98034
4284	73491	98016
4285	73507	97998
4286	73523	97980
4287	73540	97962
4288	73556	97944
4289	73573	97925
4290	73588	97907
4291	73605	97889
4292	73621	97870
4293	73636	97851
4294	73653	97833
4295	73669	97814
4296	73686	97797
4297	73702	97778
4298	73719	97760
4299	73735	97742
4300	73752	97724
4301	73768	97705
4302	73784	97687
4303	73801	97669
4304	73817	97651
4305	73833	97633
4306	73850	97615
4307	73866	97597
4308	73882	97578
4309	73898	97559
4310	73914	97541
4311	73931	97523
4312	73947	97505
4313	73965	97488
4314	73981	97470
4315	73997	97451
4316	74013	97433
4317	74030	97415
4318	74046	97397
4319	74064	97381
4320	74080	97362
4321	74097	97345
4322	74113	97326
4323	74129	97308
4324	74146	97290
4325	74162	97271
4326	74179	97253
4327	74195	97235
4328	74212	97218
4329	74228	97200
4330	74244	97181
4331	74261	97163
4332	74277	97145
4333	74293	97127
4334	74310	97108
4335	74327	97091
4336	74342	97072
4337	74359	97054
4338	74376	97036
4339	74392	97018
4340	74408	97000
4341	74425	96983
4342	74441	96964
4343	74457	96946
4344	74474	96927
4345	74490	96909
4346	74507	96892
4347	74523	96873
4348	74538	96853
4349	74554	96835
4350	74571	96817
4351	74587	96798
4352	74603	96780
4353	74620	96762
4354	74636	96744
4355	74652	96726
4356	74669	96708
4357	74685	96689
4358	74701	96671
4359	74716	96652
4360	74733	96634
4361	74749	96615
4362	74765	96596
4363	74783	96580
4364	74799	96562
4365	74815	96544
4366	74831	96525
4367	74848	96507
4368	74865	96490
4369	74880	96471
4370	74897	96452
4371	74913	96434
4372	74930	96417
4373	74947	96399
4374	74964	96383
4375	74980	96364
4376	74997	96346
4377	75013	96328
4378	75030	96310
4379	75046	96292
4380	75062	96273
4381	75078	96255
4382	75094	96236
4383	75110	96217
4384	75126	96199
4385	75142	96181
4386	75158	96162
4387	75175	96145
4388	75191	96127
4389	75208	96108
4390	75224	96090
4391	75240	96071
4392	75256	96053
4393	75273	96035
4394	75288	96017
4395	75305	95998
4396	75321	95981
4397	75338	95963
4398	75355	95945
4399	75371	95927
4400	75387	95908
4401	75403	95890
4402	75419	95871
4403	75435	95853
4404	75452	95835
4405	75468	95817
4406	75485	95799
4407	75501	95780
4408	75517	95762
4409	75533	95744
4410	75549	95726
4411	75566	95707
4412	75582	95689
4413	75599	95672
4414	75616	95654
4415	75632	95636
4416	75648	95617
4417	75664	95599
4418	75681	95582
4419	75697	95564
4420	75714	95546
4421	75730	95528
4422	75747	95510
4423	75767	95497
4424	75784	95479
4425	75801	95462
4426	75817	95443
4427	75833	95426
4428	75850	95408
4429	75866	95389
4430	75882	95370
4431	75898	95352
4432	75913	95333
4433	75930	95315
4434	75946	95297
4435	75963	95279
4436	75979	95261
4437	75996	95243
4438	76012	95225
4439	76029	95207
4440	76045	95189
4441	76061	95171
4442	76078	95153
4443	76094	95135
4444	76111	95117
4445	76127	95099
4446	76144	95081
4447	76160	95063
4448	76177	95046
4449	76193	95027
4450	76209	95009
4451	76226	94991
4452	76242	94973
4453	76259	94955
4454	76275	94937
4455	76291	94919
4456	76308	94901
4457	76325	94884
4458	76341	94866
4459	76357	94848
4460	76374	94830
4461	76390	94812
4462	76407	94794
4463	76423	94776
4464	76440	94758
4465	76456	94740
4466	76472	94721
4467	76488	94703
4468	76505	94686
4469	76521	94668
4470	76538	94650
4471	76555	94632
4472	76571	94614
4473	76587	94595
4474	76603	94577
4475	76620	94559
4476	76636	94541
4477	76652	94523
4478	76668	94505
4479	76684	94486
4480	76701	94469
4481	76717	94450
4482	76733	94432
4483	76748	94412
4484	76765	94395
4485	76782	94377
4486	76798	94359
4487	76814	94341
4488	76831	94323
4489	76847	94305
4490	76864	94287
4491	76880	94268
4492	76897	94251
4493	76913	94233
4494	76930	94215
4495	76945	94197
4496	76965	94182
4497	76981	94165
4498	76998	94147
4499	77014	94129
4500	77031	94111
4501	77048	94094
4502	77064	94076
4503	77081	94058
4504	77098	94040
4505	77114	94022
4506	77130	94004
4507	77151	93992
4508	77168	93974
4509	77184	93956
4510	77201	93938
4511	77217	93920
4512	77233	93902
4513	77251	93886
4514	77268	93868
4515	77284	93850
4516	77300	93832
4517	77316	93813
4518	77333	93795
4519	77349	93778
4520	77366	93760
4521	77382	93741
4522	77398	93723
4523	77415	93705
4524	77432	93688
4525	77448	93670
4526	77465	93653
4527	77481	93634
4528	77497	93616
4529	77513	93598
4530	77530	93580
4531	77546	93562
4532	77562	93543
4533	77578	93525
4534	77595	93508
4535	77612	93490
4536	77628	93472
4537	77645	93454
4538	77662	93437
4539	77678	93420
4540	77695	93402
4541	77711	93383
4542	77727	93365
4543	77744	93347
4544	77759	93328
4545	77776	93311
4546	77792	93293
4547	77809	93275
4548	77825	93257
4549	77841	93238
4550	77857	93220
4551	77873	93201
4552	77890	93184
4553	77906	93166
4554	77922	93147
4555	77938	93129
4556	77954	93111
4557	77971	93093
4558	77987	93075
4559	78004	93057
4560	78019	93038
4561	78036	93020
4562	78052	93003
4563	78069	92985
4564	78085	92967
4565	78102	92949
4566	78118	92931
4567	78135	92913
4568	78151	92895
4569	78167	92877
4570	78183	92859
4571	78199	92840
4572	78215	92822
4573	78232	92804
4574	78248	92786
4575	78264	92768
4576	78280	92750
4577	78297	92732
4578	78313	92714
4579	78330	92696
4580	78347	92679
4581	78364	92661
4582	78380	92643
4583	78397	92626
4584	78413	92608
4585	78430	92590
4586	78446	92572
4587	78462	92554
4588	78479	92536
4589	78495	92518
4590	78511	92500
4591	78528	92482
4592	78544	92464
4593	78560	92446
4594	78577	92429
4595	78593	92411
4596	78610	92393
4597	78626	92375
4598	78643	92357
4599	78659	92339
4600	78676	92322
4601	78692	92304
4602	78709	92286
4603	78725	92268
4604	78742	92250
4605	78758	92232
4606	78774	92214
4607	78790	92196
4608	78806	92177
4609	78823	92160
4610	78840	92142
4611	78856	92124
4612	78873	92107
4613	78889	92089
4614	78906	92071
4615	78922	92053
4616	78938	92035
4617	78955	92017
4618	78971	91999
4619	78988	91982
4620	79004	91964
4621	79021	91946
4622	79037	91928
4623	79054	91910
4624	79070	91892
4625	79087	91875
4626	79103	91857
4627	79120	91839
4628	79136	91821
4629	79153	91803
4630	79169	91785
4631	79185	91767
4632	79202	91749
4633	79218	91732
4634	79235	91714
4635	79251	91696
4636	79267	91678
4637	79284	91660
4638	79300	91642
4639	79316	91624
4640	79332	91605
4641	79348	91588
4642	79364	91569
4643	79384	91555
4644	79402	91538
4645	79418	91521
4646	79434	91502
4647	79450	91484
4648	79467	91466
4649	79482	91448
4650	79499	91430
4651	79516	91412
4652	79532	91394
4653	79548	91376
4654	79564	91358
4655	79581	91340
4656	79597	91322
4657	79613	91304
4658	79629	91286
4659	79646	91268
4660	79662	91250
4661	79678	91232
4662	79695	91214
4663	79711	91196
4664	79728	91179
4665	79744	91161
4666	79761	91143
4667	79777	91125
4668	79793	91107
4669	79810	91090
4670	79827	91072
4671	79843	91054
4672	79860	91036
4673	79876	91018
4674	79892	91000
4675	79909	90983
4676	79925	90964
4677	79941	90946
4678	79957	90928
4679	79973	90910
4680	79989	90892
4681	80006	90874
4682	80022	90856
4683	80038	90837
4684	80054	90819
4685	80070	90801
4686	80086	90782
4687	80102	90764
4688	80119	90747
4689	80135	90729
4690	80152	90712
4691	80169	90694
4692	80185	90676
4693	80202	90659
4694	80218	90641
4695	80234	90622
4696	80250	90604
4697	80266	90586
4698	80283	90568
4699	80299	90550
4700	80316	90532
4701	80333	90515
4702	80349	90497
4703	80365	90479
4704	80382	90462
4705	80398	90444
4706	80415	90426
4707	80431	90408
4708	80448	90391
4709	80464	90373
4710	80480	90354
4711	80496	90336
4712	80513	90318
4713	80530	90302
4714	80546	90284
4715	80563	90266
4716	80579	90248
4717	80596	90230
4718	80614	90214
4719	80632	90199
4720	80649	90181
4721	80667	90165
4722	80684	90148
4723	80701	90131
4724	80718	90114
4725	80735	90097
4726	80753	90081
4727	80770	90064
4728	80786	90046
4729	80804	90029
4730	80821	90011
4731	80837	89994
4732	80854	89976
4733	80870	89958
4734	80887	89940
4735	80904	89923
4736	80923	89908
4737	80940	89892
4738	80957	89874
4739	80973	89856
4740	80990	89839
4741	81009	89824
4742	81026	89807
4743	81043	89790
4744	81061	89773
4745	81079	89757
4746	81096	89741
4747	81114	89724
4748	81131	89707
4749	81148	89690
4750	81165	89673
4751	81183	89657
4752	81200	89639
4753	81216	89621
4754	81232	89603
4755	81249	89586
4756	81267	89569
4757	81283	89552
4758	81301	89535
4759	81318	89518
4760	81334	89500
4761	81350	89482
4762	81367	89464
4763	81384	89447
4764	81400	89430
4765	81420	89415
4766	81437	89397
4767	81453	89380
4768	81470	89362
4769	81486	89344
4770	81502	89326
4771	81519	89308
4772	81536	89291
